id,type,title,question,category_path,source_url,decision_kind,decision_year,decision_no,content_hash
diyk_mutalaa_38146,mutalaa,Ağ Pazarlama ya da Çok Katlı Pazarlama Uygulamaları,,Mutalaa > Ağ Pazarlama ya da Çok Katlı Pazarlama Uygulamaları,https://kurul.diyanet.gov.tr/Karar-Mutalaa-Cevap/38146/ag-pazarlama-ya-da-cok-katli-pazarlama-uygulamalari,mutalaa,,,sha256:4a0ff7c044b7013c21c941cd0d5e86afefb42cd140edbcf3a5c0a39965167982
diyk_mutalaa_38231,mutalaa,Dişi Hayvanların Kurban Olarak Kesilmesi,,Mutalaa > Dişi Hayvanların Kurban Olarak Kesilmesi,https://kurul.diyanet.gov.tr/Karar-Mutalaa-Cevap/38231/disi-hayvanlarin-kurban-olarak-kesilmesi,mutalaa,,,sha256:c596c9a1421d9147703209d4d70febf7ba4c9c0f06768dd27974e23201926f0e
diyk_mutalaa_4005,mutalaa,Vekalet Yoluyla Kurban Kesimi,,Mutalaa > Vekalet Yoluyla Kurban Kesimi,https://kurul.diyanet.gov.tr/Karar-Mutalaa-Cevap/4005/vekalet-yoluyla-kurban-kesimi,mutalaa,,,sha256:867b24265010976d2d238308d55b6180550c4725ac70075fe0cfb06c67d82420
diyk_mutalaa_4162,mutalaa,"Büyükbaş, Küçükbaş ve Kanatlı Hayvanların Kesiminde Uyulması Gereken İslâmî İlkeler",,"Mutalaa > Büyükbaş, Küçükbaş ve Kanatlı Hayvanların Kesiminde Uyulması Gereken İslâmî İlkeler",https://kurul.diyanet.gov.tr/Karar-Mutalaa-Cevap/4162/buyukbas-kucukbas-ve-kanatli-hayvanlarin-kesiminde-uyulmasi-gereken-islami-ilkeler,mutalaa,,,sha256:2049775145341649037327695096e7fe2d8762982b89e60f181c5ccee89e28df
diyk_mutalaa_4372,mutalaa,Küçüklerin Evlendirilmesi,,Mutalaa > Küçüklerin Evlendirilmesi,https://kurul.diyanet.gov.tr/Karar-Mutalaa-Cevap/4372/kucuklerin-evlendirilmesi,mutalaa,,,sha256:d4d39c31d3deaabfe9cbb40788b7e9eef99f44336210653739cb2201b2db074b
diyk_mutalaa_4519,mutalaa,Gayp Bilgisi ve Cefr,,Mutalaa > Gayp Bilgisi ve Cefr,https://kurul.diyanet.gov.tr/Karar-Mutalaa-Cevap/4519/gayp-bilgisi-ve-cefr,mutalaa,,,sha256:269239f5131a434356f0c5bb00a7dc3f2ea5e2afa9c579a6cddadd8034e65428
diyk_mutalaa_9622,mutalaa,Hacca Bedel Gönderilecek Kimseler hk.,,Karar > Hacca Bedel Gönderilecek Kimseler hk.,https://kurul.diyanet.gov.tr/Karar-Mutalaa-Cevap/9622/hacca-bedel-gonderilecek-kimseler-hk,karar,1979,57,sha256:f9a3145f399d51f8e6c03bb9e23a132f591297b979303f375e04cccfc054772b
diyk_qa_0193c42d-4135-7c5c-aa61-809ebf668f26_f2f128a78b,qa,"""Esmâ-i Hüsnâ"" ne demektir?","""Esmâ-i Hüsnâ"" ne demektir?","İSLAM İNANCI > Allah'a İman > ""Esmâ-i Hüsnâ"" ne demektir?",https://kurul.diyanet.gov.tr/soru/esma-i-husna-ne-demektir/0193c42d-4135-7c5c-aa61-809ebf668f26,,,,sha256:47289a146568de9ecbecee907cefae9d9e4b25f30f34bdcab5772a90453203c4
diyk_qa_0193c42d-416e-7a8e-8ef9-ad700709dd98_74b490aace,qa,"""İsm-i A'zâm"" ne demektir?","""İsm-i A'zâm"" ne demektir?","İSLAM İNANCI > Allah'a İman > ""İsm-i A'zâm"" ne demektir?",https://kurul.diyanet.gov.tr/soru/ism-i-azam-ne-demektir/0193c42d-416e-7a8e-8ef9-ad700709dd98,,,,sha256:629b595afce658e19614ca40af0abe2ecc1de86b702b043dc87699bdf0921e4f
diyk_qa_0193c42d-4183-7113-8ac1-940d4d7d108b_babcc253e3,qa,"""Allah"" ismi yerine ""Tanrı"" kelimesini kullanmak caiz midir?","""Allah"" ismi yerine ""Tanrı"" kelimesini kullanmak caiz midir?","İSLAM İNANCI > Allah'a İman > ""Allah"" ismi yerine ""Tanrı"" kelimesini kullanmak caiz midir?",https://kurul.diyanet.gov.tr/soru/allah-ismi-yerine-tanri-kelimesini-kullanmak-caiz-midir/0193c42d-4183-7113-8ac1-940d4d7d108b,,,,sha256:1e502c8d4db52901ea1eaea0c1dab584410687312954978018d940712696082b
diyk_qa_0193c42d-419d-7980-ce92-51e1f75a4ea8_525bcb8e05,qa,"""Mevlânâ"" kelimesi ne anlama gelir? Allah, Peygamber ve insanlar için bu ifadenin kullanılması doğru olur mu?","""Mevlânâ"" kelimesi ne anlama gelir? Allah, Peygamber ve insanlar için bu ifadenin kullanılması doğru olur mu?","İSLAM İNANCI > Allah'a İman > ""Mevlânâ"" kelimesi ne anlama gelir? Allah, Peygamber ve insanlar için bu ifadenin kullanılması doğru olur mu?",https://kurul.diyanet.gov.tr/soru/mevlana-kelimesi-ne-anlama-gelir-allah-peygamber-ve-insanlar-icin-bu-ifadenin-kullanilmasi-dogru-olur-mu/0193c42d-419d-7980-ce92-51e1f75a4ea8,,,,sha256:40a62f6c267af4ea3b84537ffab92b5cd3a1bd03229c3bfa1a8083303012a32e
diyk_qa_0193c42d-41b1-7946-47a6-281633a73733_3875831f65,qa,Çocuklara Allah için kullanılan isimler verilir mi?,Çocuklara Allah için kullanılan isimler verilir mi?,İSLAM İNANCI > Allah'a İman > Çocuklara Allah için kullanılan isimler verilir mi?,https://kurul.diyanet.gov.tr/soru/cocuklara-allah-icin-kullanilan-isimler-verilir-mi/0193c42d-41b1-7946-47a6-281633a73733,,,,sha256:3920ea78919a2d23fb43b1bc9179e9cd30551a50d6611ac9d9eb61cb2929d84f
diyk_qa_0193c42d-41c7-751f-11cf-0195e15c431f_b050708a62,qa,Allah nerededir?,Allah nerededir?,İSLAM İNANCI > Allah'a İman > Allah nerededir?,https://kurul.diyanet.gov.tr/soru/allah-nerededir/0193c42d-41c7-751f-11cf-0195e15c431f,,,,sha256:47fba74175efa6aca85cff5d28887ec74892664334454643d9ebb4aeaef6ea87
diyk_qa_0193c42d-41df-7609-dacb-59a5ad5f6611_85c054a533,qa,"""Allah'ın zaman ve mekândan münezzeh olması"" ne anlama gelir?","""Allah'ın zaman ve mekândan münezzeh olması"" ne anlama gelir?","İSLAM İNANCI > Allah'a İman > ""Allah'ın zaman ve mekândan münezzeh olması"" ne anlama gelir?",https://kurul.diyanet.gov.tr/soru/allahin-zaman-ve-mekandan-munezzeh-olmasi-ne-anlama-gelir/0193c42d-41df-7609-dacb-59a5ad5f6611,,,,sha256:5ae36dbded50dddf18742d9d47444e5389513d5ebc985cf0ee557c5a64223ab0
diyk_qa_0193c42d-41f4-7ab4-bb3d-9861dad602d0_0b65fd06f0,qa,"Camiler için kullanılan ""Allah'ın evleri"" ifadesi Allah'a bir mekân isnat etme anlamı taşır mı?","Camiler için kullanılan ""Allah'ın evleri"" ifadesi Allah'a bir mekân isnat etme anlamı taşır mı?","İSLAM İNANCI > Allah'a İman > Camiler için kullanılan ""Allah'ın evleri"" ifadesi Allah'a bir mekân isnat etme anlamı taşır mı?",https://kurul.diyanet.gov.tr/soru/camiler-icin-kullanilan-allahin-evleri-ifadesi-allaha-bir-mekan-isnat-etme-anlami-tasir-mi/0193c42d-41f4-7ab4-bb3d-9861dad602d0,,,,sha256:10878f915ac6a4b2fafebf55975487ee242ef50d87f7510a71c132c9654186d5
diyk_qa_0193c42d-4210-7a3f-cdc6-39b4c970ed22_b16dedbfd0,qa,Meleklerin varlığı nasıl ispat edilir?,Meleklerin varlığı nasıl ispat edilir?,İSLAM İNANCI > Meleklere İman > Meleklerin varlığı nasıl ispat edilir?,https://kurul.diyanet.gov.tr/soru/meleklerin-varligi-nasil-ispat-edilir/0193c42d-4210-7a3f-cdc6-39b4c970ed22,,,,sha256:762076fd82b0c3bafc322138abb315cd00fd69557b50c7007e3680bbb5996ae6
diyk_qa_0193c42d-422b-7551-bf44-ab379c0e33e2_c837f20848,qa,"""Kirâmen Kâtibîn"" ne demektir?","""Kirâmen Kâtibîn"" ne demektir?","İSLAM İNANCI > Meleklere İman > ""Kirâmen Kâtibîn"" ne demektir?",https://kurul.diyanet.gov.tr/soru/kiramen-katibin-ne-demektir/0193c42d-422b-7551-bf44-ab379c0e33e2,,,,sha256:ba7a840a844bd1e536da2153c9f5e27b0433223ab083d6d2f2cdcd1c6cd28e50
diyk_qa_0193c42d-4242-72e5-3bf5-46a8b409769b_56446a7d4f,qa,"""Cin"" diye bir varlık var mıdır?","""Cin"" diye bir varlık var mıdır?","İSLAM İNANCI > Meleklere İman > ""Cin"" diye bir varlık var mıdır?",https://kurul.diyanet.gov.tr/soru/cin-diye-bir-varlik-var-midir/0193c42d-4242-72e5-3bf5-46a8b409769b,,,,sha256:8914eca38b25c4c23a0c7cb362ae486414b025d5820b40614f10b04f0be1cb4d
diyk_qa_0193c42d-425d-7e72-0f98-8b82326a945d_5b435457a2,qa,Cinler ve şeytanlar insanlara zarar verebilir mi?,Cinler ve şeytanlar insanlara zarar verebilir mi?,İSLAM İNANCI > Meleklere İman > Cinler ve şeytanlar insanlara zarar verebilir mi?,https://kurul.diyanet.gov.tr/soru/cinler-ve-seytanlar-insanlara-zarar-verebilir-mi/0193c42d-425d-7e72-0f98-8b82326a945d,,,,sha256:559d938a12f1b5988828b892cc3fcfc3acc71f31dfe340e7950615f2322206a1
diyk_qa_0193c42d-4276-7296-565b-3218a31e3b38_78b0e3ce39,qa,Kur'an-ı Kerim'de kaç âyet bulunmaktadır?,Kur'an-ı Kerim'de kaç âyet bulunmaktadır?,"KUR'AN-I KERÎM'İN MUHTEVASI, İCAZI VE TARİHİ > Kur'an Tarihi > Kur'an-ı Kerim'de kaç âyet bulunmaktadır?",https://kurul.diyanet.gov.tr/soru/kuran-i-kerimde-kac-ayet-bulunmaktadir/0193c42d-4276-7296-565b-3218a31e3b38,,,,sha256:45ef0bc2d8cea561ab4987d9bb3235bf94904fd3e7409388ad537f81fcf3de47
diyk_qa_0193c42d-429d-7590-8572-3dcccfcd3f1b_afff8a816e,qa,Her topluluğa peygamber gönderilmiş midir ve peygamberlerin sayısı kaçtır?,Her topluluğa peygamber gönderilmiş midir ve peygamberlerin sayısı kaçtır?,İSLAM İNANCI > Peygamberlere İman > Her topluluğa peygamber gönderilmiş midir ve peygamberlerin sayısı kaçtır?,https://kurul.diyanet.gov.tr/soru/her-topluluga-peygamber-gonderilmis-midir-ve-peygamberlerin-sayisi-kactir/0193c42d-429d-7590-8572-3dcccfcd3f1b,,,,sha256:9e78e8ffa1662b7f9b6f6ba7e4fc8f37c8691d8b7ea2940d82fd771db6deea38
diyk_qa_0193c42d-42c0-79eb-35a4-b006a0e471df_5db11a44e7,qa,Önceki semâvî dinler İslâm diye adlandırılabilir mi?,Önceki semâvî dinler İslâm diye adlandırılabilir mi?,İSLAM İNANCI > Peygamberlere İman > Önceki semâvî dinler İslâm diye adlandırılabilir mi?,https://kurul.diyanet.gov.tr/soru/onceki-semavi-dinler-islam-diye-adlandirilabilir-mi/0193c42d-42c0-79eb-35a4-b006a0e471df,,,,sha256:72a9a48c8477859be6e285335f7711e3ef73b78bf3d8baf937eeb859afe4f0ef
diyk_qa_0193c42d-42d1-78b5-adc7-a9741dfe96aa_1bf1961b70,qa,Mucize nedir ve çeşitleri nelerdir? Hz. Peygamber'in ne tür mucizeleri vardır?,Mucize nedir ve çeşitleri nelerdir? Hz. Peygamber'in ne tür mucizeleri vardır?,İSLAM İNANCI > Peygamberlere İman > Mucize nedir ve çeşitleri nelerdir? Hz. Peygamber'in ne tür mucizeleri vardır?,https://kurul.diyanet.gov.tr/soru/mucize-nedir-ve-cesitleri-nelerdir-hz-peygamberin-ne-tur-mucizeleri-vardir/0193c42d-42d1-78b5-adc7-a9741dfe96aa,,,,sha256:b269771a7d46c46f72f35385017d5f1f56236474fe0097459f7bef427254f5c8
diyk_qa_0193c42d-4305-767b-bd87-6b6194139a39_c9d8b89d2a,qa,"""Âhir Zaman"" ne demektir? Biz âhir zamanda mı yaşıyoruz?","""Âhir Zaman"" ne demektir? Biz âhir zamanda mı yaşıyoruz?","İSLAM İNANCI > Ahirete İman (Ölüm, Kabir Hayatı ve Kıyamet) > ""Âhir Zaman"" ne demektir? Biz âhir zamanda mı yaşıyoruz?",https://kurul.diyanet.gov.tr/soru/ahir-zaman-ne-demektir-biz-ahir-zamanda-mi-yasiyoruz/0193c42d-4305-767b-bd87-6b6194139a39,,,,sha256:25a7bc0f002c565b09e1f1c52ce9c39b79428238f1084111d378dcb9f5cf84f4
diyk_qa_0193c42d-431b-76d5-0d31-1d48579d230a_7131145a5d,qa,"""Berzah Hayatı"" ne demektir?","""Berzah Hayatı"" ne demektir?","İSLAM İNANCI > Ahirete İman (Ölüm, Kabir Hayatı ve Kıyamet) > ""Berzah Hayatı"" ne demektir?",https://kurul.diyanet.gov.tr/soru/berzah-hayati-ne-demektir/0193c42d-431b-76d5-0d31-1d48579d230a,,,,sha256:4779e3cff02285c0d3a5a72fe66b2e1a1a821d022eff36dfeb0c5df9d6f199d8
diyk_qa_0193c42d-4333-7003-e700-d72fad2b14f3_f16436c9f0,qa,Ölümü temenni etmek caiz midir?,Ölümü temenni etmek caiz midir?,"İSLAM İNANCI > Ahirete İman (Ölüm, Kabir Hayatı ve Kıyamet) > Ölümü temenni etmek caiz midir?",https://kurul.diyanet.gov.tr/soru/olumu-temenni-etmek-caiz-midir/0193c42d-4333-7003-e700-d72fad2b14f3,,,,sha256:547c7dc05582c8394c90a819d7dfa07a91c2465f32bea3371a0639a71ad12205
diyk_qa_0193c42d-4349-7757-d40b-cd36a0554af8_3a0a484597,qa,Ölünün arkasından ağlamak ve yas tutmak caiz midir?,Ölünün arkasından ağlamak ve yas tutmak caiz midir?,"İSLAM İNANCI > Ahirete İman (Ölüm, Kabir Hayatı ve Kıyamet) > Ölünün arkasından ağlamak ve yas tutmak caiz midir?",https://kurul.diyanet.gov.tr/soru/olunun-arkasindan-aglamak-ve-yas-tutmak-caiz-midir/0193c42d-4349-7757-d40b-cd36a0554af8,,,,sha256:83f14fceaa171abfaf540d4c28909adf2e36a65525c00d73069c6e5cbd934e37
diyk_qa_0193c42d-4360-7daa-a497-1d9991127863_de71b28ee9,qa,Kader ve kazaya inanmak iman esası mıdır?,Kader ve kazaya inanmak iman esası mıdır?,İSLAM İNANCI > Kaza ve Kadere İman > Kader ve kazaya inanmak iman esası mıdır?,https://kurul.diyanet.gov.tr/soru/kader-ve-kazaya-inanmak-iman-esasi-midir/0193c42d-4360-7daa-a497-1d9991127863,,,,sha256:38e427f2733b842ac8e0b64136fb9bbf6b395f26a6ec8776c0478c02180d5e98
diyk_qa_0193c42d-4379-7ba3-ce1a-7c00328408ea_7ea6415c8e,qa,"Âmentü'de yer alan ""Hayır ve Şer Allah'tandır"" ifadesinin açılımı nedir?","Âmentü'de yer alan ""Hayır ve Şer Allah'tandır"" ifadesinin açılımı nedir?","İSLAM İNANCI > Kaza ve Kadere İman > Âmentü'de yer alan ""Hayır ve Şer Allah'tandır"" ifadesinin açılımı nedir?",https://kurul.diyanet.gov.tr/soru/amentude-yer-alan-hayir-ve-ser-allahtandir-ifadesinin-acilimi-nedir/0193c42d-4379-7ba3-ce1a-7c00328408ea,,,,sha256:2fb3ca7ed368b4194ba67762fc1d14d94f4944e9085c2b920e4c72850b81e523
diyk_qa_0193c42d-4395-747d-f2be-65203f6d0be1_240e28e152,qa,Kader değişir mi?,Kader değişir mi?,İSLAM İNANCI > Kaza ve Kadere İman > Kader değişir mi?,https://kurul.diyanet.gov.tr/soru/kader-degisir-mi/0193c42d-4395-747d-f2be-65203f6d0be1,,,,sha256:d0afb5d2cc5adfd770fcb3f43850ffbf01f3f1b47b3b650b8f6b54be83c230bc
diyk_qa_0193c42d-43ab-7e41-75b1-aee785b98e84_ea1efa67fe,qa,"""Allah böyle yazmış, ben ne yapayım?"" demek doğru mudur?","""Allah böyle yazmış, ben ne yapayım?"" demek doğru mudur?","İSLAM İNANCI > Kaza ve Kadere İman > ""Allah böyle yazmış, ben ne yapayım?"" demek doğru mudur?",https://kurul.diyanet.gov.tr/soru/allah-boyle-yazmis-ben-ne-yapayim-demek-dogru-mudur/0193c42d-43ab-7e41-75b1-aee785b98e84,,,,sha256:332955a4c0619caf2209b5d2a01e032ef3efd149dbe40edb5a00bfd9c5746fac
diyk_qa_0193c42d-43de-7391-0b58-0f1de96bc93e_31027ac820,qa,Büyü ve sihirden korunmak için ne yapılmalıdır?,Büyü ve sihirden korunmak için ne yapılmalıdır?,"İNANÇ KONULARIYLA İLGİLİ MESELELER > Büyü, Sihir ve Nazar > Büyü ve sihirden korunmak için ne yapılmalıdır?",https://kurul.diyanet.gov.tr/soru/buyu-ve-sihirden-korunmak-icin-ne-yapilmalidir/0193c42d-43de-7391-0b58-0f1de96bc93e,,,,sha256:2ecb6bddbb6eca618de1f05898a0c1c6523046fa3544581ce6d662a1cda4b540
diyk_qa_0193c42d-43fc-7d53-9fc4-5406935c36be_df9f0c5d58,qa,Göz değmesine karşı nazar boncuğu takmak caiz midir?,Göz değmesine karşı nazar boncuğu takmak caiz midir?,"İNANÇ KONULARIYLA İLGİLİ MESELELER > Büyü, Sihir ve Nazar > Göz değmesine karşı nazar boncuğu takmak caiz midir?",https://kurul.diyanet.gov.tr/soru/goz-degmesine-karsi-nazar-boncugu-takmak-caiz-midir/0193c42d-43fc-7d53-9fc4-5406935c36be,,,,sha256:0f518c02acd0ec5551bb2e352228d35c2d3f6255a221d65567e2b67e84b8e340
diyk_qa_0193c42d-443f-7083-b45a-09a93749b561_f1c08d7098,qa,Vefk nedir? Yapılması ya da yaptırılması caiz midir?,Vefk nedir? Yapılması ya da yaptırılması caiz midir?,"İNANÇ KONULARIYLA İLGİLİ MESELELER > Büyü, Sihir ve Nazar > Vefk nedir? Yapılması ya da yaptırılması caiz midir?",https://kurul.diyanet.gov.tr/soru/vefk-nedir-yapilmasi-ya-da-yaptirilmasi-caiz-midir/0193c42d-443f-7083-b45a-09a93749b561,,,,sha256:f32cc75c69fbe36e297142e4164910492c80502ba310bc63e12e8c79bc2d7d18
diyk_qa_0193c42d-4454-7fb8-07d4-eec9808201b2_86e3f580c1,qa,Muska kullanmak caiz midir?,Muska kullanmak caiz midir?,"İNANÇ KONULARIYLA İLGİLİ MESELELER > Büyü, Sihir ve Nazar > Muska kullanmak caiz midir?",https://kurul.diyanet.gov.tr/soru/muska-kullanmak-caiz-midir/0193c42d-4454-7fb8-07d4-eec9808201b2,,,,sha256:c07b4c5739d14e2b53e38ec29174d625a9db88f5fa28542f0a4df770a320a864
diyk_qa_0193c42d-4467-7876-b78f-17f51d69b38a_416d7733a1,qa,Yoga yapmanın hükmü nedir?,Yoga yapmanın hükmü nedir?,"İNANÇ KONULARIYLA İLGİLİ MESELELER > Büyü, Sihir ve Nazar > Yoga yapmanın hükmü nedir?",https://kurul.diyanet.gov.tr/soru/yoga-yapmanin-hukmu-nedir/0193c42d-4467-7876-b78f-17f51d69b38a,,,,sha256:f033d177f5d8cc648ddb9e303b1006cbcc2e4ef63cee607a2e2879e241b5be67
diyk_qa_0193c42d-447d-7133-cf52-b4ea55b69637_a37e4d656a,qa,Hades (hükmî kirlilik) ve hadesten taharet ne demektir?,Hades (hükmî kirlilik) ve hadesten taharet ne demektir?,TEMİZLİK (TAHARET) > Abdest > Hades (hükmî kirlilik) ve hadesten taharet ne demektir?,https://kurul.diyanet.gov.tr/soru/hades-hukmi-kirlilik-ve-hadesten-taharet-ne-demektir/0193c42d-447d-7133-cf52-b4ea55b69637,,,,sha256:f302be084e4260904d92494e40617b6d359133ae5421ce86596ab8588862dc9d
diyk_qa_0193c42d-4493-7cd5-0d48-874d6be1a7d3_f62507478b,qa,Abdest nedir ve nasıl alınır?,Abdest nedir ve nasıl alınır?,TEMİZLİK (TAHARET) > Abdest > Abdest nedir ve nasıl alınır?,https://kurul.diyanet.gov.tr/soru/abdest-nedir-ve-nasil-alinir/0193c42d-4493-7cd5-0d48-874d6be1a7d3,,,,sha256:309c0c29556fa030262122e0b78cd464c589b9f3b143e9b84434fd739a3d3330
diyk_qa_0193c42d-44aa-7951-8b8f-d0614260c810_a3d666d7f4,qa,Abdest alırken niyet etmek farz mıdır?,Abdest alırken niyet etmek farz mıdır?,TEMİZLİK (TAHARET) > Abdest > Abdest alırken niyet etmek farz mıdır?,https://kurul.diyanet.gov.tr/soru/abdest-alirken-niyet-etmek-farz-midir/0193c42d-44aa-7951-8b8f-d0614260c810,,,,sha256:3b67f4a87cf719e92518a4973f1a65ea9d8276673d4aed0f8b96277e18e1d664
diyk_qa_0193c42d-44c2-71a2-18f9-9a29fcdbaa43_e3e64286ce,qa,Mezhepler arasında abdestin farzları konusunda farklılık var mıdır?,Mezhepler arasında abdestin farzları konusunda farklılık var mıdır?,TEMİZLİK (TAHARET) > Abdest > Mezhepler arasında abdestin farzları konusunda farklılık var mıdır?,https://kurul.diyanet.gov.tr/soru/mezhepler-arasinda-abdestin-farzlari-konusunda-farklilik-var-midir/0193c42d-44c2-71a2-18f9-9a29fcdbaa43,,,,sha256:5e4f650ac7c0636b084a64c4dd476fa0050d93c01b0c3887a334484342c8dcd8
diyk_qa_0193c42d-44df-7717-3a64-dd535e133114_5ee3549e1d,qa,Abdestin sadece farzlarıyla yetinildiğinde abdest geçerli olur mu?,Abdestin sadece farzlarıyla yetinildiğinde abdest geçerli olur mu?,TEMİZLİK (TAHARET) > Abdest > Abdestin sadece farzlarıyla yetinildiğinde abdest geçerli olur mu?,https://kurul.diyanet.gov.tr/soru/abdestin-sadece-farzlariyla-yetinildiginde-abdest-gecerli-olur-mu/0193c42d-44df-7717-3a64-dd535e133114,,,,sha256:3d1bd37fc383b550a97a07ede38b856e04884cfe540a3fc74b4155423f6af821
diyk_qa_0193c42d-44f5-7977-987f-c9a59e216c54_fd309fa42c,qa,Abdest alırken belli duaları okumak şart mıdır?,Abdest alırken belli duaları okumak şart mıdır?,TEMİZLİK (TAHARET) > Abdest > Abdest alırken belli duaları okumak şart mıdır?,https://kurul.diyanet.gov.tr/soru/abdest-alirken-belli-dualari-okumak-sart-midir/0193c42d-44f5-7977-987f-c9a59e216c54,,,,sha256:e7af77db4c81add27b05cc3691c47cc3c94a8c5cd2de0d61ca3109c6431740b5
diyk_qa_0193c42d-4512-74b4-983e-07d2afcdaf37_a0b2396ae6,qa,Misvak kullanmanın hükmü nedir? Dişlerin fırçalanması misvak kullanmak yerine geçer mi?,Misvak kullanmanın hükmü nedir? Dişlerin fırçalanması misvak kullanmak yerine geçer mi?,TEMİZLİK (TAHARET) > Abdest > Misvak kullanmanın hükmü nedir? Dişlerin fırçalanması misvak kullanmak yerine geçer mi?,https://kurul.diyanet.gov.tr/soru/misvak-kullanmanin-hukmu-nedir-dislerin-fircalanmasi-misvak-kullanmak-yerine-gecer-mi/0193c42d-4512-74b4-983e-07d2afcdaf37,,,,sha256:3704c99ca7adb0d5db386ee55922b97be63c552ea0c89e484a3443eaaa5c6e9b
diyk_qa_0193c42d-4525-7ef4-012f-589a35b45b85_e0bf6ba825,qa,İdrarını yapan bir kimse abdest almadan önce bir miktar beklemeli midir?,İdrarını yapan bir kimse abdest almadan önce bir miktar beklemeli midir?,TEMİZLİK (TAHARET) > Abdest > İdrarını yapan bir kimse abdest almadan önce bir miktar beklemeli midir?,https://kurul.diyanet.gov.tr/soru/idrarini-yapan-bir-kimse-abdest-almadan-once-bir-miktar-beklemeli-midir/0193c42d-4525-7ef4-012f-589a35b45b85,,,,sha256:bba2b550fb39bf16ca7f525f7c0476b6a47c9561d1eb34dc30ec3bcdb4fb9883
diyk_qa_0193c42d-4540-705f-d542-a42413229ea6_259a9781e1,qa,"Boya, oje, ruj ve jöle gibi maddeler abdest ve gusle engel olur mu?","Boya, oje, ruj ve jöle gibi maddeler abdest ve gusle engel olur mu?","TEMİZLİK (TAHARET) > Abdest > Boya, oje, ruj ve jöle gibi maddeler abdest ve gusle engel olur mu?",https://kurul.diyanet.gov.tr/soru/boya-oje-ruj-ve-jole-gibi-maddeler-abdest-ve-gusle-engel-olur-mu/0193c42d-4540-705f-d542-a42413229ea6,,,,sha256:d33fd09359e999eb22f7bcff381800189367c7db74873d8663b13717690bc8b9
diyk_qa_0193c42d-455c-74f9-672f-749f1126ba67_3ff18d327f,qa,Tedavi maksadı ile cilde sürülen ilaç vb. maddeler abdeste engel olur mu?,Tedavi maksadı ile cilde sürülen ilaç vb. maddeler abdeste engel olur mu?,TEMİZLİK (TAHARET) > Abdest > Tedavi maksadı ile cilde sürülen ilaç vb. maddeler abdeste engel olur mu?,https://kurul.diyanet.gov.tr/soru/tedavi-maksadi-ile-cilde-surulen-ilac-vb-maddeler-abdeste-engel-olur-mu/0193c42d-455c-74f9-672f-749f1126ba67,,,,sha256:2940473c0037088cd75fc78823f7e1891f9d4653bb818b0f59dd86939a192a35
diyk_qa_0193c42d-458e-7b3f-a1db-1fac49855008_123d71156c,qa,Gözdeki lens abdest ve gusle engel midir?,Gözdeki lens abdest ve gusle engel midir?,TEMİZLİK (TAHARET) > Abdest > Gözdeki lens abdest ve gusle engel midir?,https://kurul.diyanet.gov.tr/soru/gozdeki-lens-abdest-ve-gusle-engel-midir/0193c42d-458e-7b3f-a1db-1fac49855008,,,,sha256:85bc186c2b41734f07e19e1eaaad8d0d7b35c7a95f53ac3c7011bf05826f4cda
diyk_qa_0193c42d-45a6-7647-2549-907be18c7891_d681499fd3,qa,"Diş dolgusu yaptırmak, kaplatmak veya dişe tel taktırmak abdest ve gusle engel olur mu? Bu işlemler cünüp veya âdetli iken yapılabilir mi?","Diş dolgusu yaptırmak, kaplatmak veya dişe tel taktırmak abdest ve gusle engel olur mu? Bu işlemler cünüp veya âdetli iken yapılabilir mi?","TEMİZLİK (TAHARET) > Abdest > Diş dolgusu yaptırmak, kaplatmak veya dişe tel taktırmak abdest ve gusle engel olur mu? Bu işlemler cünüp veya âdetli iken yapılabilir mi?",https://kurul.diyanet.gov.tr/soru/dis-dolgusu-yaptirmak-kaplatmak-veya-dise-tel-taktirmak-abdest-ve-gusle-engel-olur-mu-bu-islemler-cunup-veya-adetli-iken-yapilabilir-mi/0193c42d-45a6-7647-2549-907be18c7891,,,,sha256:eaff6ad75211f397872d07d7b0c060624c5483a2b39987fcb67fe5898955a83b
diyk_qa_0193c42d-45bd-76ea-3bf8-2aa90cf12558_02b277adfc,qa,Abdest alırken başörtüsünün üzerinden baş mesh edilebilir mi?,Abdest alırken başörtüsünün üzerinden baş mesh edilebilir mi?,TEMİZLİK (TAHARET) > Abdest > Abdest alırken başörtüsünün üzerinden baş mesh edilebilir mi?,https://kurul.diyanet.gov.tr/soru/abdest-alirken-basortusunun-uzerinden-bas-mesh-edilebilir-mi/0193c42d-45bd-76ea-3bf8-2aa90cf12558,,,,sha256:89eff4fe9bd55427b72a9c90f1aa5f6c017e6a39c9c8a3884a75452cfc9c39f3
diyk_qa_0193c42d-45d3-7fa7-521e-b031b1003b58_18f874a993,qa,Abdestli olup olmadığını unutan ya da abdestinden şüphe eden bir kimse ne yapmalıdır?,Abdestli olup olmadığını unutan ya da abdestinden şüphe eden bir kimse ne yapmalıdır?,TEMİZLİK (TAHARET) > Abdest > Abdestli olup olmadığını unutan ya da abdestinden şüphe eden bir kimse ne yapmalıdır?,https://kurul.diyanet.gov.tr/soru/abdestli-olup-olmadigini-unutan-ya-da-abdestinden-suphe-eden-bir-kimse-ne-yapmalidir/0193c42d-45d3-7fa7-521e-b031b1003b58,,,,sha256:e13ccfb2f342c57b3604a8d3ca03869fd329efdbf4a6f353beed865b87e7f625
